Date,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA,S&P500
12/15/2023 16:00:00,197.57,149.97,133.84,334.92,370.73,488.9,253.5,4719.19
12/18/2023 16:00:00,195.89,154.07,137.19,344.62,372.65,500.77,252.08,4740.56
12/19/2023 16:00:00,196.94,153.79,138.1,350.36,373.26,496.04,257.22,4768.37
12/20/2023 16:00:00,194.83,152.12,139.66,349.28,370.62,481.11,247.14,4698.35
12/21/2023 16:00:00,194.68,153.84,141.8,354.09,373.54,489.9,254.5,4746.75
12/22/2023 16:00:00,193.6,153.42,142.72,353.39,374.58,488.3,252.54,4754.63
12/26/2023 16:00:00,193.05,153.41,142.82,354.83,374.66,492.79,256.61,4774.75
12/27/2023 16:00:00,193.15,153.34,141.44,357.83,374.07,494.17,261.44,4781.58
12/28/2023 16:00:00,193.58,153.38,141.28,358.32,375.28,495.22,253.18,4783.35
12/29/2023 16:00:00,192.53,151.94,140.93,353.96,376.04,495.22,248.48,4769.83
1/2/2024 16:00:00,185.64,149.93,139.56,346.29,370.87,481.68,248.42,4742.83
1/3/2024 16:00:00,184.25,148.47,140.36,344.47,370.6,475.69,238.45,4704.81
1/4/2024 16:00:00,181.91,144.57,138.04,347.12,367.94,479.98,237.93,4688.68
1/5/2024 16:00:00,181.18,145.24,137.39,351.95,367.75,490.97,237.49,4697.24
1/8/2024 16:00:00,185.56,149.1,140.53,358.66,374.69,522.53,240.45,4763.54
1/9/2024 16:00:00,185.14,151.37,142.56,357.43,375.79,531.4,234.96,4756.5
1/10/2024 16:00:00,186.19,153.73,143.8,370.47,382.77,543.5,233.94,4783.45
1/11/2024 16:00:00,185.59,155.18,143.67,369.67,384.63,548.22,227.22,4780.24
1/12/2024 16:00:00,185.92,154.62,144.24,374.49,388.47,547.1,218.89,4783.83
1/16/2024 16:00:00,183.63,153.16,144.08,367.46,390.27,563.82,219.91,4765.98
1/17/2024 16:00:00,182.68,151.71,142.89,368.37,389.47,560.53,215.55,4739.21
1/18/2024 16:00:00,188.63,153.5,144.99,376.13,393.87,571.07,211.88,4780.94
1/19/2024 16:00:00,191.56,155.34,147.97,383.45,398.67,594.91,212.19,4839.81
1/22/2024 16:00:00,193.89,154.78,147.71,381.78,396.51,596.54,208.8,4850.43
1/23/2024 16:00:00,195.18,156.02,148.68,385.2,398.9,598.73,209.14,4864.6
1/24/2024 16:00:00,194.5,156.87,150.35,390.7,402.56,613.62,207.83,4868.55
1/25/2024 16:00:00,194.17,157.75,153.64,393.18,404.87,616.17,182.63,4894.16
1/26/2024 16:00:00,192.42,159.12,153.79,394.14,403.93,610.31,183.25,4890.97
1/29/2024 16:00:00,191.73,161.26,154.84,401.02,409.72,624.65,190.93,4927.93
1/30/2024 16:00:00,188.04,159,153.05,400.06,408.59,627.74,191.59,4924.97
1/31/2024 16:00:00,184.4,155.2,141.8,390.14,397.58,615.27,187.29,4845.65
2/1/2024 16:00:00,186.86,159.28,142.71,394.78,403.78,630.27,188.86,4906.19
2/2/2024 16:00:00,185.85,171.81,143.54,474.99,411.22,661.6,187.91,4958.61
2/5/2024 16:00:00,187.68,170.31,144.93,459.41,405.65,693.32,181.06,4942.81
2/6/2024 16:00:00,189.3,169.15,145.41,454.72,405.49,682.23,185.1,4954.23
2/7/2024 16:00:00,189.41,170.53,146.68,469.59,414.05,700.99,187.58,4995.06
2/8/2024 16:00:00,188.32,169.84,147.22,470,414.11,696.41,189.56,4997.91
2/9/2024 16:00:00,188.85,174.45,150.22,468.11,420.55,721.33,193.57,5026.61
2/12/2024 16:00:00,187.15,172.34,148.73,468.9,415.26,722.48,188.13,5021.84
2/13/2024 16:00:00,185.04,168.64,146.37,460.12,406.32,721.28,184.02,4953.17
2/14/2024 16:00:00,184.15,170.98,147.14,473.28,409.49,739,188.71,5000.62
2/15/2024 16:00:00,183.86,169.8,143.94,484.03,406.56,726.58,200.45,5029.73
2/16/2024 16:00:00,182.31,169.51,141.76,473.32,404.06,726.13,199.95,5005.57
2/20/2024 16:00:00,181.56,167.08,142.2,471.75,402.79,694.52,193.76,4975.51
2/21/2024 16:00:00,182.32,168.59,143.84,468.03,402.18,674.72,194.77,4981.8
2/22/2024 16:00:00,184.37,174.58,145.32,486.13,411.65,785.38,197.41,5087.03
2/23/2024 16:00:00,182.52,174.99,145.29,484.03,410.34,788.17,191.97,5088.8
2/26/2024 16:00:00,181.16,174.73,138.75,481.74,407.54,790.92,199.4,5069.53
2/27/2024 16:00:00,182.63,173.54,140.1,487.05,407.48,787.01,199.73,5078.18
2/28/2024 16:00:00,181.42,173.16,137.43,484.02,407.72,776.63,202.04,5069.76
2/29/2024 16:00:00,180.75,176.76,139.78,490.13,413.64,791.12,201.88,5096.27
3/1/2024 16:00:00,179.66,178.22,138.08,502.3,415.5,822.79,202.64,5137.08
3/4/2024 16:00:00,175.1,177.58,134.2,498.19,414.92,852.37,188.14,5130.95
3/5/2024 16:00:00,170.12,174.12,133.78,490.22,402.65,859.64,180.74,5078.65
3/6/2024 16:00:00,169.12,173.51,132.56,496.09,402.09,887,176.54,5104.76
3/7/2024 16:00:00,169,176.82,135.24,512.19,409.14,926.69,178.65,5157.36
3/8/2024 16:00:00,170.73,175.35,136.29,505.95,406.22,875.28,175.34,5123.69
3/11/2024 16:00:00,172.75,171.96,138.94,483.59,404.52,857.74,177.77,5117.94
